,person,label,most_frequent_event,count_most_frequent_event,less_frequent_event,count_less_frequent_event,ad campaign hit,brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,mean_per_event
18574,b69c6ed9,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.75
18575,84d88914,0,viewed product,197,checkout,1,71.0,36.0,1.0,0.0,20.0,0.0,16.0,4.0,1.0,197.0,35.0,42.333333333333336
18576,a1d67932,0,viewed product,7,checkout,1,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,3.4
18577,39eb7354,0,viewed product,4,checkout,2,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.75
18578,45faa529,0,ad campaign hit,2,checkout,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.6
18579,9e12f04b,0,viewed product,33,ad campaign hit,1,1.0,0.0,1.0,0.0,10.0,0.0,3.0,0.0,0.0,33.0,6.0,9.0
18580,bd8dd43a,0,viewed product,32,conversion,1,0.0,0.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,32.0,12.0,10.0
18581,cf9af632,0,viewed product,6,search engine hit,1,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,6.0,2.0,3.3333333333333335
18582,8fe55dc5,0,search engine hit,5,ad campaign hit,1,1.0,2.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.7142857142857142
18583,4df00f33,0,viewed product,32,brand listing,1,2.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,32.0,7.0,7.285714285714286
18584,da420e2b,0,ad campaign hit,2,visited site,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.75
18585,13d7772f,0,brand listing,19,checkout,1,3.0,19.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,16.0,4.0,6.25
18586,2737f9c3,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18587,669134a2,0,viewed product,100,conversion,1,6.0,11.0,5.0,1.0,10.0,0.0,2.0,0.0,1.0,100.0,7.0,15.88888888888889
18588,87ec167f,0,brand listing,62,checkout,1,5.0,62.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,24.0,11.0,13.625
18589,a3c623c0,0,viewed product,12,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,2.8333333333333335
18590,b93b7486,0,viewed product,36,ad campaign hit,1,1.0,11.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,36.0,1.0,7.857142857142857
18591,ab171260,0,viewed product,27,search engine hit,2,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,2.0,9.75
18592,9b03ad6b,0,viewed product,25,visited site,4,7.0,16.0,5.0,0.0,10.0,0.0,7.0,21.0,0.0,25.0,4.0,11.875
18593,0996ef9b,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18594,7669c2a9,0,viewed product,3,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.3333333333333333
18595,4a7c182d,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18596,fc7fc81c,0,viewed product,90,generic listing,3,4.0,0.0,5.0,0.0,3.0,0.0,3.0,15.0,0.0,90.0,3.0,17.571428571428573
18597,c4358be0,0,viewed product,4,checkout,1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0
18598,67418188,0,viewed product,5,ad campaign hit,1,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,5.0,3.0,2.5
18599,d7bcc1ce,0,ad campaign hit,2,ad campaign hit,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
18600,fc6edfd4,0,viewed product,307,brand listing,2,25.0,2.0,5.0,0.0,3.0,0.0,8.0,0.0,0.0,307.0,18.0,52.57142857142857
18601,254fc48e,0,viewed product,20,checkout,1,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,20.0,2.0,4.833333333333333
18602,994ef3be,0,viewed product,99,brand listing,2,0.0,2.0,6.0,2.0,56.0,0.0,0.0,29.0,35.0,99.0,50.0,34.875
18603,fc278339,1,brand listing,144,conversion,1,22.0,144.0,4.0,1.0,34.0,0.0,6.0,0.0,0.0,132.0,65.0,51.0
18604,179505cf,0,viewed product,9,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,8.0,9.0,3.0,4.142857142857143
18605,3cd03820,0,viewed product,21,generic listing,2,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,5.0,10.5
18606,26855b91,0,viewed product,41,search engine hit,2,3.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,41.0,5.0,9.666666666666666
18607,2e7b9e6a,0,viewed product,24,brand listing,1,13.0,1.0,1.0,0.0,0.0,0.0,9.0,18.0,0.0,24.0,4.0,10.0
18608,1ea4e7bc,0,viewed product,50,checkout,1,14.0,8.0,1.0,0.0,3.0,0.0,13.0,11.0,0.0,50.0,14.0,14.25
18609,987681c4,0,viewed product,23,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,7.5
18610,cad1d40d,0,viewed product,29,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,1.0,5.666666666666667
18611,8f521345,0,viewed product,6,brand listing,2,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,3.8
18612,ec68d65a,0,viewed product,7,checkout,1,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,2.5
18613,a356ff37,0,viewed product,27,brand listing,1,8.0,1.0,2.0,0.0,10.0,0.0,2.0,21.0,1.0,27.0,3.0,8.333333333333334
18614,6411fd14,0,viewed product,173,conversion,1,28.0,5.0,6.0,1.0,26.0,0.0,1.0,0.0,0.0,173.0,11.0,31.375
18615,76daa5ff,0,viewed product,34,checkout,1,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,34.0,3.0,7.333333333333333
18616,a57ddc50,0,brand listing,6,checkout,1,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.3333333333333335
18617,520c8e39,0,viewed product,10,generic listing,1,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,3.8
18618,0c8c5c94,0,viewed product,16,ad campaign hit,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,1.0,3.2857142857142856
18619,a16da546,0,viewed product,95,checkout,1,13.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,95.0,5.0,17.857142857142858
18620,a4fdb3cb,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.75
18621,388efa8d,0,viewed product,15,staticpage,1,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,15.0,3.0,5.0
18622,c7cdfce8,0,viewed product,64,ad campaign hit,1,1.0,30.0,1.0,0.0,20.0,0.0,7.0,16.0,2.0,64.0,20.0,17.88888888888889
18623,6998ec19,0,brand listing,4,ad campaign hit,1,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4
18624,0ad0cd8a,0,checkout,5,viewed product,1,2.0,0.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,2.2857142857142856
18625,e4c24fbf,0,searched products,4,viewed product,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0
18626,ae8f07a8,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18627,073c89dc,0,viewed product,12,checkout,1,2.0,4.0,1.0,0.0,4.0,0.0,5.0,4.0,0.0,12.0,5.0,4.625
18628,0f9593b8,0,searched products,13,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,5.0,5.666666666666667
18629,09777e7a,0,viewed product,42,checkout,1,2.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,42.0,2.0,9.833333333333334
18630,01f38aae,0,viewed product,30,checkout,1,2.0,12.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,30.0,7.0,7.25
18631,c99acf3e,0,viewed product,18,checkout,1,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,8.5
18632,61658090,0,viewed product,46,checkout,5,19.0,14.0,5.0,0.0,9.0,0.0,12.0,7.0,0.0,46.0,21.0,16.625
18633,b3077ccb,0,searched products,4,generic listing,1,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.8333333333333333
18634,99bcf3ca,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18635,2fc8bb0d,0,viewed product,63,conversion,1,12.0,29.0,4.0,1.0,28.0,0.0,2.0,0.0,1.0,63.0,24.0,18.22222222222222
18636,10c67dc1,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18637,4c21aba9,0,viewed product,62,checkout,1,0.0,4.0,1.0,0.0,11.0,0.0,6.0,0.0,0.0,62.0,8.0,15.333333333333334
18638,332eccb4,0,viewed product,42,ad campaign hit,1,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,42.0,1.0,8.166666666666666
18639,557a39ac,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18640,2ace6a2c,0,generic listing,5,ad campaign hit,1,1.0,1.0,2.0,3.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,2.875
18641,d5dff723,0,viewed product,22,search engine hit,2,3.0,3.0,0.0,0.0,7.0,0.0,2.0,5.0,0.0,22.0,5.0,6.714285714285714
18642,22363ecb,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18643,fb9f8c67,0,viewed product,3,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.8
18644,e8b2d5f8,0,ad campaign hit,22,search engine hit,2,22.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,10.0,11.2
18645,54633dbb,1,viewed product,2,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.4
18646,e5a4044f,0,viewed product,126,checkout,1,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,126.0,10.0,24.166666666666668
18647,a436658d,0,viewed product,35,checkout,1,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,35.0,1.0,6.714285714285714
18648,46f1621f,0,viewed product,7,ad campaign hit,1,1.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,7.0,1.0,2.857142857142857
18649,5f7d336b,0,viewed product,29,checkout,1,9.0,22.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,29.0,7.0,11.0
18650,880e9e70,0,viewed product,14,checkout,1,5.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,1.0,5.666666666666667
18651,661b784b,0,viewed product,75,checkout,1,0.0,11.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,75.0,5.0,14.428571428571429
18652,0be95771,0,brand listing,3,ad campaign hit,1,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.375
18653,41896758,0,viewed product,51,ad campaign hit,1,1.0,8.0,3.0,0.0,2.0,0.0,0.0,38.0,0.0,51.0,3.0,15.142857142857142
18654,13430d03,0,ad campaign hit,2,conversion,1,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6666666666666667
18655,a6fa914f,0,searched products,12,checkout,1,3.0,0.0,1.0,0.0,3.0,0.0,4.0,12.0,0.0,3.0,2.0,4.0
18656,887e49e2,0,brand listing,9,checkout,2,4.0,9.0,2.0,0.0,7.0,0.0,3.0,0.0,0.0,8.0,2.0,5.0
18657,5513ea0f,0,viewed product,25,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,3.0,7.75
18658,b69682e5,0,searched products,10,checkout,1,8.0,0.0,1.0,0.0,1.0,0.0,8.0,10.0,0.0,10.0,2.0,5.714285714285714
18659,f1af2aab,0,viewed product,18,conversion,1,8.0,6.0,3.0,1.0,5.0,0.0,1.0,0.0,4.0,18.0,7.0,5.888888888888889
18660,82ab7e9a,0,viewed product,45,checkout,2,24.0,14.0,2.0,0.0,10.0,0.0,13.0,2.0,0.0,45.0,18.0,16.0
18661,f8595059,0,viewed product,30,checkout,1,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,30.0,2.0,7.6
18662,b1078131,0,viewed product,11,checkout,2,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.5
18663,1db28990,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.5
18664,52f33b59,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2
18665,e63cfe0d,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18666,b56f9353,0,viewed product,10,ad campaign hit,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,2.6666666666666665
18667,11b1d217,0,viewed product,12,checkout,1,8.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,6.0,6.4
18668,82893ea4,0,ad campaign hit,5,checkout,1,5.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,4.0,3.1666666666666665
18669,7bf86213,0,viewed product,11,brand listing,1,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,4.166666666666667
18670,95299aa0,0,viewed product,36,generic listing,1,5.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,36.0,5.0,8.0
18671,70a48e30,0,viewed product,10,checkout,1,7.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,10.0,1.0,4.666666666666667
18672,7c48cdcf,0,viewed product,40,brand listing,1,0.0,1.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,40.0,5.0,10.0
18673,7685cb8d,0,viewed product,9,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,1.0,3.0
18674,748811f1,0,searched products,59,checkout,1,25.0,5.0,1.0,2.0,43.0,0.0,26.0,59.0,23.0,57.0,38.0,27.9
18675,da16dd4c,0,visited site,4,ad campaign hit,2,2.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,4.0,2.5714285714285716
18676,fb133dab,0,viewed product,203,staticpage,1,91.0,38.0,3.0,0.0,74.0,3.0,76.0,10.0,1.0,203.0,43.0,54.2
18677,c00ef98c,0,brand listing,11,checkout,1,9.0,11.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,3.0,6.833333333333333
18678,42c028ef,0,searched products,10,checkout,1,5.0,0.0,1.0,0.0,5.0,0.0,0.0,10.0,0.0,10.0,1.0,5.333333333333333
18679,e007dce8,0,viewed product,12,checkout,1,2.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,0.0,12.0,2.0,3.75
18680,3a94f32e,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18681,70952578,0,viewed product,6,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.25
18682,ce30b9aa,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18683,c7c44cc9,0,viewed product,325,staticpage,2,5.0,28.0,14.0,0.0,42.0,0.0,35.0,147.0,2.0,325.0,29.0,69.66666666666667
18684,f8413824,0,viewed product,11,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,3.5
18685,e7355a56,0,viewed product,6,generic listing,1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0
18686,da7fb591,0,generic listing,6,checkout,1,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,2.8
18687,4328d4f1,0,viewed product,16,brand listing,1,3.0,1.0,4.0,0.0,5.0,0.0,3.0,4.0,0.0,16.0,3.0,4.875
18688,f9120fa3,0,viewed product,33,checkout,1,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,9.4
18689,260814bd,0,viewed product,14,ad campaign hit,2,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,2.0,5.4
18690,23665a9d,0,checkout,2,ad campaign hit,1,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.1666666666666667
18691,d1792a2e,0,viewed product,18,checkout,1,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,18.0,4.0,5.166666666666667
18692,70a4ae42,0,searched products,51,checkout,1,28.0,3.0,1.0,0.0,15.0,0.0,12.0,51.0,5.0,40.0,34.0,21.0
18693,a020a147,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
18694,b75d69a8,0,viewed product,3,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.3333333333333333
18695,96b51130,0,viewed product,12,ad campaign hit,1,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,12.0,3.0,3.2857142857142856
18696,d7f48478,0,viewed product,116,checkout,1,8.0,0.0,1.0,0.0,5.0,0.0,11.0,9.0,0.0,116.0,5.0,22.142857142857142
18697,228ed531,0,viewed product,2,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.3333333333333333
18698,013136c4,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4
18699,ba1c652e,0,viewed product,10,brand listing,1,7.0,1.0,3.0,0.0,1.0,0.0,9.0,5.0,1.0,10.0,2.0,4.333333333333333
18700,1e96d5d6,0,viewed product,19,ad campaign hit,1,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,8.0
18701,a7c39027,0,brand listing,16,checkout,1,0.0,16.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,12.0,2.0,5.125
18702,3e1d970d,0,viewed product,95,conversion,1,10.0,24.0,3.0,1.0,9.0,0.0,9.0,0.0,5.0,95.0,21.0,19.666666666666668
18703,a18b544f,0,ad campaign hit,5,checkout,1,5.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0
18704,4d60651f,0,viewed product,31,search engine hit,1,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,7.0,6.857142857142857
18705,4a36f395,0,viewed product,20,checkout,2,7.0,9.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,20.0,5.0,6.714285714285714
18706,68058d74,0,viewed product,55,checkout,3,7.0,0.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,55.0,6.0,14.166666666666666
18707,0b92985c,0,viewed product,12,checkout,1,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,4.6
18708,0be4ca58,0,viewed product,20,checkout,1,7.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,20.0,2.0,5.142857142857143
18709,82d487c9,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18710,c3a2f612,0,searched products,17,conversion,1,4.0,0.0,2.0,1.0,4.0,0.0,7.0,17.0,0.0,14.0,5.0,6.75
18711,fdc1e44b,0,viewed product,10,checkout,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0
18712,2e4a3dee,0,viewed product,48,ad campaign hit,2,2.0,22.0,11.0,0.0,14.0,0.0,10.0,3.0,0.0,48.0,9.0,14.875
18713,cfe32778,0,ad campaign hit,39,checkout,1,39.0,0.0,1.0,0.0,4.0,0.0,4.0,7.0,0.0,11.0,23.0,12.714285714285714
18714,626b86a4,0,viewed product,85,ad campaign hit,1,1.0,4.0,2.0,0.0,1.0,0.0,1.0,45.0,0.0,85.0,8.0,18.375
18715,ca353f47,0,viewed product,3,ad campaign hit,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.3333333333333333
18716,c78495ea,0,viewed product,5,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0
18717,105566dd,0,viewed product,27,checkout,1,4.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,27.0,3.0,7.333333333333333
18718,77c87a1b,0,viewed product,76,searched products,1,0.0,2.0,2.0,0.0,7.0,0.0,5.0,1.0,4.0,76.0,6.0,12.875
18719,03c815a4,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0
18720,3152eea7,0,viewed product,714,search engine hit,1,84.0,107.0,6.0,0.0,123.0,0.0,1.0,10.0,1.0,714.0,72.0,124.22222222222223
18721,6a2e46bb,0,viewed product,125,conversion,3,23.0,23.0,11.0,3.0,14.0,0.0,5.0,32.0,0.0,125.0,36.0,30.22222222222222
18722,4447b98c,0,viewed product,5,checkout,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.8333333333333333
18723,8eefdaf2,0,viewed product,15,checkout,2,7.0,4.0,2.0,0.0,6.0,0.0,0.0,9.0,0.0,15.0,3.0,6.571428571428571
18724,2d2ef05e,0,viewed product,13,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,13.0,1.0,2.857142857142857
18725,982eba84,0,viewed product,4,ad campaign hit,1,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.6666666666666667
18726,44a7120f,0,viewed product,36,ad campaign hit,1,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,36.0,2.0,6.571428571428571
18727,33dc0581,0,viewed product,299,checkout,5,7.0,42.0,5.0,0.0,13.0,0.0,8.0,0.0,0.0,299.0,15.0,55.57142857142857
18728,c93b8111,0,viewed product,21,generic listing,1,6.0,15.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,21.0,1.0,6.625
18729,c9518dd9,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18730,b3bbf287,0,viewed product,81,generic listing,2,3.0,14.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,81.0,21.0,20.666666666666668
18731,fdc3b9bf,0,viewed product,47,checkout,1,0.0,2.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,47.0,11.0,11.833333333333334
18732,c28f7f15,0,viewed product,32,ad campaign hit,1,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,32.0,1.0,6.666666666666667
18733,f654fd9d,1,viewed product,4,ad campaign hit,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0
18734,a848b4fa,0,viewed product,70,checkout,1,10.0,28.0,1.0,1.0,16.0,0.0,5.0,0.0,0.0,70.0,9.0,17.5
18735,724b5114,0,visited site,2,generic listing,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.25
18736,603fc2ce,0,viewed product,9,checkout,1,2.0,0.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,9.0,1.0,3.142857142857143
18737,40d1533e,0,ad campaign hit,11,checkout,1,11.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,8.0,5.333333333333333
18738,7ae3ad82,0,checkout,6,visited site,1,0.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,3.2
18739,2518ae8c,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18740,399207af,0,ad campaign hit,8,brand listing,1,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.4
18741,f5d4fe9e,0,viewed product,27,checkout,1,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,8.0
18742,e3332e43,0,viewed product,6,visited site,1,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0,2.8
18743,27771a92,0,search engine hit,9,checkout,1,8.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,8.0,4.0,5.285714285714286
18744,66169490,0,brand listing,10,ad campaign hit,1,1.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,3.0,3.4285714285714284
18745,57de9fb3,0,viewed product,27,conversion,1,14.0,7.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,27.0,6.0,8.571428571428571
18746,8468c18f,0,viewed product,4,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.5
18747,c2e5c761,0,viewed product,12,search engine hit,1,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,12.0,4.0,4.666666666666667
18748,fb92af4e,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6
18749,9e76fff9,0,viewed product,109,ad campaign hit,1,1.0,5.0,2.0,0.0,2.0,0.0,6.0,6.0,0.0,109.0,14.0,18.125
18750,9aacd29f,0,viewed product,28,conversion,2,0.0,0.0,4.0,2.0,5.0,0.0,5.0,2.0,0.0,28.0,12.0,8.285714285714286
18751,4e763efe,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18752,2d255736,1,viewed product,101,conversion,1,4.0,0.0,2.0,1.0,5.0,0.0,2.0,13.0,0.0,101.0,8.0,17.0
18753,f4450a50,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2
18754,f7d5db25,0,generic listing,6,checkout,1,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0
18755,e5dff1ce,1,searched products,2,generic listing,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.3333333333333333
